id,bc,f1_type,f1_start,f1_stop,f1_init,f1_final
Substation-bc10-s1-022,10,1,422,672,0,0.32
Substation-bc10-s1-023,10,1,233,672,0,0.67
Substation-bc10-s1-024,10,1,318,672,0,0.23
Substation-bc10-s1-025,10,1,377,672,0,0.28
Substation-bc10-s1-026,10,1,13,672,0,0.39
Substation-bc10-s1-027,10,1,605,672,0,0.39
Substation-bc10-s1-028,10,1,563,672,0,0.15
Substation-bc10-s1-029,10,1,450,672,0,0.07
Substation-bc10-s1-030,10,1,408,672,0,0.53
Substation-bc10-s1-031,10,1,393,672,0,0.08
Substation-bc10-s1-032,10,1,445,672,0,0.29
Substation-bc10-s1-033,10,1,567,672,0,0.63
Substation-bc10-s1-034,10,1,246,672,0,0.45
Substation-bc10-s1-035,10,1,465,672,0,0.18
Substation-bc10-s1-036,10,1,117,672,0,0.31
Substation-bc10-s1-037,10,1,46,672,0,0.07
Substation-bc10-s1-038,10,1,1,672,0,0.45
Substation-bc10-s1-039,10,1,179,672,0,0.05
Substation-bc10-s1-040,10,1,625,672,0,0.12
Substation-bc10-s1-041,10,1,500,672,0,0.22
Substation-bc10-s1-042,10,1,531,672,0,0.06
Substation-bc10-s1-043,10,1,126,672,0,0.26
Substation-bc10-s1-044,10,1,566,672,0,0.23
Substation-bc10-s1-045,10,1,345,672,0,0.3
Substation-bc10-s1-046,10,1,365,672,0,0.16
Substation-bc10-s1-047,10,1,407,672,0,0.39
Substation-bc10-s1-048,10,1,376,672,0,0.18
Substation-bc10-s1-049,10,1,283,672,0,0.08
Substation-bc10-s1-050,10,1,525,672,0,0.08
Substation-bc10-s1-051,10,1,78,672,0,0.67
Substation-bc10-s1-052,10,1,605,672,0,0.19
Substation-bc10-s1-053,10,1,169,672,0,0.13
Substation-bc10-s1-054,10,1,474,672,0,0.06
Substation-bc10-s1-055,10,1,458,672,0,0.27
Substation-bc10-s1-056,10,1,151,672,0,0.18
Substation-bc10-s1-057,10,1,554,672,0,0.4
Substation-bc10-s1-058,10,1,94,672,0,0.09
Substation-bc10-s1-059,10,1,669,672,0,0.01
Substation-bc10-s1-060,10,1,364,672,0,0.41
Substation-bc10-s1-061,10,1,586,672,0,0.07
Substation-bc10-s1-062,10,1,508,672,0,0.55
Substation-bc10-s1-063,10,1,196,672,0,0.27
Substation-bc10-s1-064,10,1,613,672,0,0.05
Substation-bc10-s1-065,10,1,122,672,0,0.26
Substation-bc10-s1-066,10,1,567,672,0,0.35
Substation-bc10-s1-067,10,1,433,672,0,0.01
Substation-bc10-s1-068,10,1,476,672,0,0.36
Substation-bc10-s1-069,10,1,590,672,0,0.4
Substation-bc10-s1-070,10,1,421,672,0,0.24
Substation-bc10-s1-071,10,1,202,672,0,0.18
Substation-bc10-s1-072,10,1,596,672,0,0.13
Substation-bc10-s1-073,10,1,252,672,0,0.4
Substation-bc10-s1-074,10,1,174,672,0,0.04
Substation-bc10-s1-075,10,1,433,672,0,0.09
Substation-bc10-s1-076,10,1,550,672,0,0.32
Substation-bc10-s1-077,10,1,415,672,0,0.33
Substation-bc10-s1-078,10,1,27,672,0,0.52
Substation-bc10-s1-079,10,1,243,672,0,0.28
Substation-bc10-s1-080,10,1,431,672,0,0.27
Substation-bc10-s1-081,10,1,659,672,0,0.19
Substation-bc10-s1-082,10,1,390,672,0,0.3
Substation-bc10-s1-083,10,1,491,672,0,0.24
Substation-bc10-s1-084,10,1,39,672,0,0.14
Substation-bc10-s1-085,10,1,643,672,0,0.02
Substation-bc10-s1-086,10,1,175,672,0,0.16
Substation-bc10-s1-087,10,1,580,672,0,0.04
Substation-bc10-s1-088,10,1,579,672,0,0.6
Substation-bc10-s1-089,10,1,662,672,0,0.04
Substation-bc10-s1-090,10,1,661,672,0,0.17
Substation-bc10-s1-091,10,1,220,672,0,0.17
Substation-bc10-s1-092,10,1,384,672,0,0.31
Substation-bc10-s1-093,10,1,314,672,0,0.42
Substation-bc10-s1-094,10,1,267,672,0,0.2
Substation-bc10-s1-095,10,1,422,672,0,0.17
Substation-bc10-s1-096,10,1,138,672,0,0.21
Substation-bc10-s1-097,10,1,540,672,0,0.06
Substation-bc10-s1-098,10,1,453,672,0,0.25
Substation-bc10-s1-099,10,1,87,672,0,0.26
Substation-bc11-s0-000,11,0,0,0,0,0.0
Substation-bc11-s1-000,11,1,573,672,0,0.53
Substation-bc11-s1-001,11,1,346,672,0,0.3
Substation-bc11-s1-002,11,1,358,672,0,0.06
Substation-bc11-s1-003,11,1,498,672,0,0.03
Substation-bc11-s1-004,11,1,341,672,0,0.03
Substation-bc11-s1-005,11,1,359,672,0,0.63
Substation-bc11-s1-006,11,1,119,672,0,0.3
Substation-bc11-s1-007,11,1,171,672,0,0.43
Substation-bc11-s1-008,11,1,518,672,0,0.51
Substation-bc11-s1-009,11,1,629,672,0,0.11
Substation-bc11-s1-010,11,1,294,672,0,0.17
Substation-bc11-s1-011,11,1,463,672,0,0.11
Substation-bc11-s1-012,11,1,115,672,0,0.26
Substation-bc11-s1-013,11,1,189,672,0,0.17
Substation-bc11-s1-014,11,1,165,672,0,0.49
Substation-bc11-s1-015,11,1,382,672,0,0.02
Substation-bc11-s1-016,11,1,136,672,0,0.11
Substation-bc11-s1-017,11,1,82,672,0,0.1
Substation-bc11-s1-018,11,1,446,672,0,0.08
Substation-bc11-s1-019,11,1,237,672,0,0.54
Substation-bc11-s1-020,11,1,308,672,0,0.18
Substation-bc11-s1-021,11,1,109,672,0,0.14
Substation-bc11-s1-022,11,1,74,672,0,0.16
Substation-bc11-s1-023,11,1,263,672,0,0.38
Substation-bc11-s1-024,11,1,302,672,0,0.23
Substation-bc11-s1-025,11,1,90,672,0,0.09
Substation-bc11-s1-026,11,1,205,672,0,0.32
Substation-bc11-s1-027,11,1,594,672,0,0.03
Substation-bc11-s1-028,11,1,588,672,0,0.0
Substation-bc11-s1-029,11,1,167,672,0,0.01
Substation-bc11-s1-030,11,1,48,672,0,0.41
Substation-bc11-s1-031,11,1,453,672,0,0.13
Substation-bc11-s1-032,11,1,273,672,0,0.16
Substation-bc11-s1-033,11,1,261,672,0,0.08
Substation-bc11-s1-034,11,1,188,672,0,0.45
Substation-bc11-s1-035,11,1,646,672,0,0.0
Substation-bc11-s1-036,11,1,415,672,0,0.13
Substation-bc11-s1-037,11,1,504,672,0,0.66
Substation-bc11-s1-038,11,1,391,672,0,0.35
Substation-bc11-s1-039,11,1,55,672,0,0.88
Substation-bc11-s1-040,11,1,608,672,0,0.43
Substation-bc11-s1-041,11,1,17,672,0,0.13
Substation-bc11-s1-042,11,1,231,672,0,0.32
Substation-bc11-s1-043,11,1,78,672,0,0.5
Substation-bc11-s1-044,11,1,81,672,0,0.08
Substation-bc11-s1-045,11,1,530,672,0,0.38
Substation-bc11-s1-046,11,1,175,672,0,0.18
Substation-bc11-s1-047,11,1,378,672,0,0.21
Substation-bc11-s1-048,11,1,363,672,0,0.08
Substation-bc11-s1-049,11,1,161,672,0,0.01
Substation-bc11-s1-050,11,1,111,672,0,0.21
Substation-bc11-s1-051,11,1,49,672,0,0.47
Substation-bc11-s1-052,11,1,399,672,0,0.24
Substation-bc11-s1-053,11,1,255,672,0,0.2
Substation-bc11-s1-054,11,1,87,672,0,0.02
Substation-bc11-s1-055,11,1,624,672,0,0.1
Substation-bc11-s1-056,11,1,7,672,0,0.31
Substation-bc11-s1-057,11,1,395,672,0,0.32
Substation-bc11-s1-058,11,1,184,672,0,0.3
Substation-bc11-s1-059,11,1,184,672,0,0.09
Substation-bc11-s1-060,11,1,627,672,0,0.13
Substation-bc11-s1-061,11,1,497,672,0,0.48
Substation-bc11-s1-062,11,1,459,672,0,0.09
Substation-bc11-s1-063,11,1,221,672,0,0.29
Substation-bc11-s1-064,11,1,14,672,0,0.2
Substation-bc11-s1-065,11,1,146,672,0,0.02
Substation-bc11-s1-066,11,1,223,672,0,0.23
Substation-bc11-s1-067,11,1,213,672,0,0.33
Substation-bc11-s1-068,11,1,481,672,0,0.11
Substation-bc11-s1-069,11,1,269,672,0,0.17
Substation-bc11-s1-070,11,1,602,672,0,0.14
Substation-bc11-s1-071,11,1,161,672,0,0.06
Substation-bc11-s1-072,11,1,280,672,0,0.24
Substation-bc11-s1-073,11,1,284,672,0,0.18
Substation-bc11-s1-074,11,1,180,672,0,0.1
Substation-bc11-s1-075,11,1,192,672,0,0.07
Substation-bc11-s1-076,11,1,282,672,0,0.25
Substation-bc11-s1-077,11,1,571,672,0,0.04
Substation-bc11-s1-078,11,1,602,672,0,0.09
Substation-bc11-s1-079,11,1,319,672,0,0.31
Substation-bc11-s1-080,11,1,620,672,0,0.48
Substation-bc11-s1-081,11,1,470,672,0,0.04
Substation-bc11-s1-082,11,1,467,672,0,0.09
Substation-bc11-s1-083,11,1,203,672,0,0.37
Substation-bc11-s1-084,11,1,133,672,0,0.38
Substation-bc11-s1-085,11,1,131,672,0,0.04
Substation-bc11-s1-086,11,1,616,672,0,0.06
Substation-bc11-s1-087,11,1,440,672,0,0.4
Substation-bc11-s1-088,11,1,670,672,0,0.27
Substation-bc11-s1-089,11,1,183,672,0,0.57
Substation-bc11-s1-090,11,1,382,672,0,0.43
Substation-bc11-s1-091,11,1,473,672,0,0.11
Substation-bc11-s1-092,11,1,607,672,0,0.14
Substation-bc11-s1-093,11,1,403,672,0,0.37
Substation-bc11-s1-094,11,1,133,672,0,0.64
Substation-bc11-s1-095,11,1,547,672,0,0.08
Substation-bc11-s1-096,11,1,619,672,0,0.18
Substation-bc11-s1-097,11,1,239,672,0,0.21
Substation-bc11-s1-098,11,1,101,672,0,0.13
Substation-bc11-s1-099,11,1,551,672,0,0.23
Substation-bc12-s0-000,12,0,0,0,0,0.0
Substation-bc12-s1-000,12,1,416,672,0,0.45
Substation-bc12-s1-001,12,1,149,672,0,0.27
Substation-bc12-s1-002,12,1,123,672,0,0.45
Substation-bc12-s1-003,12,1,3,672,0,0.11
Substation-bc12-s1-004,12,1,629,672,0,0.26
Substation-bc12-s1-005,12,1,148,672,0,0.29
Substation-bc12-s1-006,12,1,135,672,0,0.27
Substation-bc12-s1-007,12,1,564,672,0,0.36
Substation-bc12-s1-008,12,1,242,672,0,0.3
Substation-bc12-s1-009,12,1,9,672,0,0.38
Substation-bc12-s1-010,12,1,622,672,0,0.37
Substation-bc12-s1-011,12,1,571,672,0,0.11
Substation-bc12-s1-012,12,1,547,672,0,0.04
Substation-bc12-s1-013,12,1,314,672,0,0.03
Substation-bc12-s1-014,12,1,483,672,0,0.07
Substation-bc12-s1-015,12,1,440,672,0,0.13
Substation-bc12-s1-016,12,1,549,672,0,0.12
Substation-bc12-s1-017,12,1,317,672,0,0.37
Substation-bc12-s1-018,12,1,460,672,0,0.75
Substation-bc12-s1-019,12,1,278,672,0,0.08
Substation-bc12-s1-020,12,1,327,672,0,0.04
Substation-bc12-s1-021,12,1,43,672,0,0.0
Substation-bc12-s1-022,12,1,384,672,0,0.36
Substation-bc12-s1-023,12,1,238,672,0,0.06
Substation-bc12-s1-024,12,1,215,672,0,0.33
Substation-bc12-s1-025,12,1,130,672,0,0.15
Substation-bc12-s1-026,12,1,200,672,0,0.26
Substation-bc12-s1-027,12,1,120,672,0,0.53
Substation-bc12-s1-028,12,1,662,672,0,0.53
Substation-bc12-s1-029,12,1,432,672,0,0.21
Substation-bc12-s1-030,12,1,390,672,0,0.2
Substation-bc12-s1-031,12,1,52,672,0,0.68
Substation-bc12-s1-032,12,1,172,672,0,0.02
Substation-bc12-s1-033,12,1,394,672,0,0.28
Substation-bc12-s1-034,12,1,222,672,0,0.73
Substation-bc12-s1-035,12,1,543,672,0,0.13
Substation-bc12-s1-036,12,1,570,672,0,0.2
Substation-bc12-s1-037,12,1,521,672,0,0.24
Substation-bc12-s1-038,12,1,31,672,0,0.23
Substation-bc12-s1-039,12,1,79,672,0,0.08
Substation-bc12-s1-040,12,1,258,672,0,0.0
Substation-bc12-s1-041,12,1,499,672,0,0.04
Substation-bc12-s1-042,12,1,477,672,0,0.51
Substation-bc12-s1-043,12,1,324,672,0,0.57
Substation-bc12-s1-044,12,1,112,672,0,0.04
Substation-bc12-s1-045,12,1,423,672,0,0.17
Substation-bc12-s1-046,12,1,627,672,0,0.1
Substation-bc12-s1-047,12,1,352,672,0,0.09
Substation-bc12-s1-048,12,1,172,672,0,0.46
Substation-bc12-s1-049,12,1,656,672,0,0.02
Substation-bc12-s1-050,12,1,327,672,0,0.14
Substation-bc12-s1-051,12,1,409,672,0,0.94
Substation-bc12-s1-052,12,1,388,672,0,0.54
Substation-bc12-s1-053,12,1,80,672,0,0.35
Substation-bc12-s1-054,12,1,372,672,0,0.74
Substation-bc12-s1-055,12,1,310,672,0,0.01
Substation-bc12-s1-056,12,1,254,672,0,0.17
Substation-bc12-s1-057,12,1,190,672,0,0.32
Substation-bc12-s1-058,12,1,249,672,0,0.04
Substation-bc12-s1-059,12,1,288,672,0,0.33
Substation-bc12-s1-060,12,1,569,672,0,0.58
Substation-bc12-s1-061,12,1,474,672,0,0.13
Substation-bc12-s1-062,12,1,484,672,0,0.15
Substation-bc12-s1-063,12,1,640,672,0,0.37
Substation-bc12-s1-064,12,1,181,672,0,0.58
Substation-bc12-s1-065,12,1,257,672,0,0.11
Substation-bc12-s1-066,12,1,638,672,0,0.42
Substation-bc12-s1-067,12,1,210,672,0,0.07
Substation-bc12-s1-068,12,1,329,672,0,0.38
Substation-bc12-s1-069,12,1,471,672,0,0.12
Substation-bc12-s1-070,12,1,381,672,0,0.3
Substation-bc12-s1-071,12,1,657,672,0,0.02
Substation-bc12-s1-072,12,1,39,672,0,0.22
Substation-bc12-s1-073,12,1,393,672,0,0.27
Substation-bc12-s1-074,12,1,523,672,0,0.44
Substation-bc12-s1-075,12,1,408,672,0,0.29
Substation-bc12-s1-076,12,1,630,672,0,0.33
Substation-bc12-s1-077,12,1,429,672,0,0.82
Substation-bc12-s1-078,12,1,361,672,0,0.12
Substation-bc12-s1-079,12,1,97,672,0,0.53
Substation-bc12-s1-080,12,1,598,672,0,0.07
Substation-bc12-s1-081,12,1,94,672,0,0.17
Substation-bc12-s1-082,12,1,470,672,0,0.18
Substation-bc12-s1-083,12,1,597,672,0,0.01
Substation-bc12-s1-084,12,1,149,672,0,0.15
Substation-bc12-s1-085,12,1,232,672,0,0.13
Substation-bc12-s1-086,12,1,393,672,0,0.18
Substation-bc12-s1-087,12,1,280,672,0,0.39
Substation-bc12-s1-088,12,1,211,672,0,0.21
Substation-bc12-s1-089,12,1,430,672,0,0.2
Substation-bc12-s1-090,12,1,246,672,0,0.4
Substation-bc12-s1-091,12,1,318,672,0,0.0
Substation-bc12-s1-092,12,1,300,672,0,0.2
Substation-bc12-s1-093,12,1,451,672,0,0.44
Substation-bc12-s1-094,12,1,117,672,0,0.18
Substation-bc12-s1-095,12,1,601,672,0,0.03
Substation-bc12-s1-096,12,1,442,672,0,0.12
Substation-bc12-s1-097,12,1,548,672,0,0.26
Substation-bc12-s1-098,12,1,476,672,0,0.38
Substation-bc12-s1-099,12,1,235,672,0,0.06
