id,bc,f1_type,f1_start,f1_stop,f1_init,f1_final
Storage-bc10-s1-022,10,1,422,672,0,0.32
Storage-bc10-s1-023,10,2,233,672,0,0.67
Storage-bc10-s1-024,10,2,318,672,0,0.23
Storage-bc10-s1-025,10,1,377,672,0,0.28
Storage-bc10-s1-026,10,2,13,672,0,0.39
Storage-bc10-s1-027,10,2,605,672,0,0.39
Storage-bc10-s1-028,10,2,563,672,0,0.15
Storage-bc10-s1-029,10,2,450,672,0,0.07
Storage-bc10-s1-030,10,2,408,672,0,0.53
Storage-bc10-s1-031,10,2,393,672,0,0.08
Storage-bc10-s1-032,10,2,445,672,0,0.29
Storage-bc10-s1-033,10,2,567,672,0,0.63
Storage-bc10-s1-034,10,1,246,672,0,0.45
Storage-bc10-s1-035,10,2,465,672,0,0.18
Storage-bc10-s1-036,10,2,117,672,0,0.31
Storage-bc10-s1-037,10,1,46,672,0,0.07
Storage-bc10-s1-038,10,1,1,672,0,0.45
Storage-bc10-s1-039,10,2,179,672,0,0.05
Storage-bc10-s1-040,10,1,625,672,0,0.12
Storage-bc10-s1-041,10,2,500,672,0,0.22
Storage-bc10-s1-042,10,2,531,672,0,0.06
Storage-bc10-s1-043,10,2,126,672,0,0.26
Storage-bc10-s1-044,10,1,566,672,0,0.23
Storage-bc10-s1-045,10,2,345,672,0,0.3
Storage-bc10-s1-046,10,1,365,672,0,0.16
Storage-bc10-s1-047,10,1,407,672,0,0.39
Storage-bc10-s1-048,10,2,376,672,0,0.18
Storage-bc10-s1-049,10,2,283,672,0,0.08
Storage-bc10-s1-050,10,2,525,672,0,0.08
Storage-bc10-s1-051,10,1,78,672,0,0.67
Storage-bc10-s1-052,10,2,605,672,0,0.19
Storage-bc10-s1-053,10,2,169,672,0,0.13
Storage-bc10-s1-054,10,2,474,672,0,0.06
Storage-bc10-s1-055,10,1,458,672,0,0.27
Storage-bc10-s1-056,10,2,151,672,0,0.18
Storage-bc10-s1-057,10,1,554,672,0,0.4
Storage-bc10-s1-058,10,2,94,672,0,0.09
Storage-bc10-s1-059,10,1,669,672,0,0.01
Storage-bc10-s1-060,10,2,364,672,0,0.41
Storage-bc10-s1-061,10,2,586,672,0,0.07
Storage-bc10-s1-062,10,1,508,672,0,0.55
Storage-bc10-s1-063,10,2,196,672,0,0.27
Storage-bc10-s1-064,10,2,613,672,0,0.05
Storage-bc10-s1-065,10,2,122,672,0,0.26
Storage-bc10-s1-066,10,1,567,672,0,0.35
Storage-bc10-s1-067,10,2,433,672,0,0.01
Storage-bc10-s1-068,10,1,476,672,0,0.36
Storage-bc10-s1-069,10,1,590,672,0,0.4
Storage-bc10-s1-070,10,2,421,672,0,0.24
Storage-bc10-s1-071,10,2,202,672,0,0.18
Storage-bc10-s1-072,10,1,596,672,0,0.13
Storage-bc10-s1-073,10,1,252,672,0,0.4
Storage-bc10-s1-074,10,2,174,672,0,0.04
Storage-bc10-s1-075,10,2,433,672,0,0.09
Storage-bc10-s1-076,10,2,550,672,0,0.32
Storage-bc10-s1-077,10,2,415,672,0,0.33
Storage-bc10-s1-078,10,2,27,672,0,0.52
Storage-bc10-s1-079,10,2,243,672,0,0.28
Storage-bc10-s1-080,10,1,431,672,0,0.27
Storage-bc10-s1-081,10,2,659,672,0,0.19
Storage-bc10-s1-082,10,2,390,672,0,0.3
Storage-bc10-s1-083,10,2,491,672,0,0.24
Storage-bc10-s1-084,10,1,39,672,0,0.14
Storage-bc10-s1-085,10,1,643,672,0,0.02
Storage-bc10-s1-086,10,1,175,672,0,0.16
Storage-bc10-s1-087,10,2,580,672,0,0.04
Storage-bc10-s1-088,10,2,579,672,0,0.6
Storage-bc10-s1-089,10,2,662,672,0,0.04
Storage-bc10-s1-090,10,1,661,672,0,0.17
Storage-bc10-s1-091,10,1,220,672,0,0.17
Storage-bc10-s1-092,10,1,384,672,0,0.31
Storage-bc10-s1-093,10,1,314,672,0,0.42
Storage-bc10-s1-094,10,1,267,672,0,0.2
Storage-bc10-s1-095,10,2,422,672,0,0.17
Storage-bc10-s1-096,10,2,138,672,0,0.21
Storage-bc10-s1-097,10,1,540,672,0,0.06
Storage-bc10-s1-098,10,2,453,672,0,0.25
Storage-bc10-s1-099,10,2,87,672,0,0.26
Storage-bc11-s0-000,11,0,0,0,0,0.0
Storage-bc11-s1-000,11,2,573,672,0,0.53
Storage-bc11-s1-001,11,1,346,672,0,0.3
Storage-bc11-s1-002,11,2,358,672,0,0.06
Storage-bc11-s1-003,11,2,498,672,0,0.03
Storage-bc11-s1-004,11,1,341,672,0,0.03
Storage-bc11-s1-005,11,1,359,672,0,0.63
Storage-bc11-s1-006,11,1,119,672,0,0.3
Storage-bc11-s1-007,11,2,171,672,0,0.43
Storage-bc11-s1-008,11,2,518,672,0,0.51
Storage-bc11-s1-009,11,2,629,672,0,0.11
Storage-bc11-s1-010,11,2,294,672,0,0.17
Storage-bc11-s1-011,11,1,463,672,0,0.11
Storage-bc11-s1-012,11,2,115,672,0,0.26
Storage-bc11-s1-013,11,1,189,672,0,0.17
Storage-bc11-s1-014,11,1,165,672,0,0.49
Storage-bc11-s1-015,11,1,382,672,0,0.02
Storage-bc11-s1-016,11,1,136,672,0,0.11
Storage-bc11-s1-017,11,1,82,672,0,0.1
Storage-bc11-s1-018,11,2,446,672,0,0.08
Storage-bc11-s1-019,11,2,237,672,0,0.54
Storage-bc11-s1-020,11,2,308,672,0,0.18
Storage-bc11-s1-021,11,1,109,672,0,0.14
Storage-bc11-s1-022,11,1,74,672,0,0.16
Storage-bc11-s1-023,11,2,263,672,0,0.38
Storage-bc11-s1-024,11,2,302,672,0,0.23
Storage-bc11-s1-025,11,2,90,672,0,0.09
Storage-bc11-s1-026,11,1,205,672,0,0.32
Storage-bc11-s1-027,11,1,594,672,0,0.03
Storage-bc11-s1-028,11,1,588,672,0,0.0
Storage-bc11-s1-029,11,1,167,672,0,0.01
Storage-bc11-s1-030,11,2,48,672,0,0.41
Storage-bc11-s1-031,11,1,453,672,0,0.13
Storage-bc11-s1-032,11,2,273,672,0,0.16
Storage-bc11-s1-033,11,2,261,672,0,0.08
Storage-bc11-s1-034,11,2,188,672,0,0.45
Storage-bc11-s1-035,11,2,646,672,0,0.0
Storage-bc11-s1-036,11,1,415,672,0,0.13
Storage-bc11-s1-037,11,1,504,672,0,0.66
Storage-bc11-s1-038,11,1,391,672,0,0.35
Storage-bc11-s1-039,11,2,55,672,0,0.88
Storage-bc11-s1-040,11,2,608,672,0,0.43
Storage-bc11-s1-041,11,1,17,672,0,0.13
Storage-bc11-s1-042,11,2,231,672,0,0.32
Storage-bc11-s1-043,11,1,78,672,0,0.5
Storage-bc11-s1-044,11,2,81,672,0,0.08
Storage-bc11-s1-045,11,2,530,672,0,0.38
Storage-bc11-s1-046,11,1,175,672,0,0.18
Storage-bc11-s1-047,11,2,378,672,0,0.21
Storage-bc11-s1-048,11,1,363,672,0,0.08
Storage-bc11-s1-049,11,2,161,672,0,0.01
Storage-bc11-s1-050,11,2,111,672,0,0.21
Storage-bc11-s1-051,11,2,49,672,0,0.47
Storage-bc11-s1-052,11,1,399,672,0,0.24
Storage-bc11-s1-053,11,2,255,672,0,0.2
Storage-bc11-s1-054,11,2,87,672,0,0.02
Storage-bc11-s1-055,11,2,624,672,0,0.1
Storage-bc11-s1-056,11,2,7,672,0,0.31
Storage-bc11-s1-057,11,2,395,672,0,0.32
Storage-bc11-s1-058,11,2,184,672,0,0.3
Storage-bc11-s1-059,11,1,184,672,0,0.09
Storage-bc11-s1-060,11,1,627,672,0,0.13
Storage-bc11-s1-061,11,1,497,672,0,0.48
Storage-bc11-s1-062,11,2,459,672,0,0.09
Storage-bc11-s1-063,11,2,221,672,0,0.29
Storage-bc11-s1-064,11,2,14,672,0,0.2
Storage-bc11-s1-065,11,1,146,672,0,0.02
Storage-bc11-s1-066,11,2,223,672,0,0.23
Storage-bc11-s1-067,11,2,213,672,0,0.33
Storage-bc11-s1-068,11,2,481,672,0,0.11
Storage-bc11-s1-069,11,2,269,672,0,0.17
Storage-bc11-s1-070,11,1,602,672,0,0.14
Storage-bc11-s1-071,11,2,161,672,0,0.06
Storage-bc11-s1-072,11,1,280,672,0,0.24
Storage-bc11-s1-073,11,1,284,672,0,0.18
Storage-bc11-s1-074,11,1,180,672,0,0.1
Storage-bc11-s1-075,11,1,192,672,0,0.07
Storage-bc11-s1-076,11,2,282,672,0,0.25
Storage-bc11-s1-077,11,2,571,672,0,0.04
Storage-bc11-s1-078,11,1,602,672,0,0.09
Storage-bc11-s1-079,11,2,319,672,0,0.31
Storage-bc11-s1-080,11,1,620,672,0,0.48
Storage-bc11-s1-081,11,1,470,672,0,0.04
Storage-bc11-s1-082,11,1,467,672,0,0.09
Storage-bc11-s1-083,11,2,203,672,0,0.37
Storage-bc11-s1-084,11,1,133,672,0,0.38
Storage-bc11-s1-085,11,1,131,672,0,0.04
Storage-bc11-s1-086,11,2,616,672,0,0.06
Storage-bc11-s1-087,11,2,440,672,0,0.4
Storage-bc11-s1-088,11,1,670,672,0,0.27
Storage-bc11-s1-089,11,1,183,672,0,0.57
Storage-bc11-s1-090,11,2,382,672,0,0.43
Storage-bc11-s1-091,11,1,473,672,0,0.11
Storage-bc11-s1-092,11,1,607,672,0,0.14
Storage-bc11-s1-093,11,1,403,672,0,0.37
Storage-bc11-s1-094,11,1,133,672,0,0.64
Storage-bc11-s1-095,11,2,547,672,0,0.08
Storage-bc11-s1-096,11,2,619,672,0,0.18
Storage-bc11-s1-097,11,2,239,672,0,0.21
Storage-bc11-s1-098,11,2,101,672,0,0.13
Storage-bc11-s1-099,11,1,551,672,0,0.23
Storage-bc12-s0-000,12,0,0,0,0,0.0
Storage-bc12-s1-000,12,1,416,672,0,0.45
Storage-bc12-s1-001,12,2,149,672,0,0.27
Storage-bc12-s1-002,12,1,123,672,0,0.45
Storage-bc12-s1-003,12,2,3,672,0,0.11
Storage-bc12-s1-004,12,1,629,672,0,0.26
Storage-bc12-s1-005,12,1,148,672,0,0.29
Storage-bc12-s1-006,12,1,135,672,0,0.27
Storage-bc12-s1-007,12,1,564,672,0,0.36
Storage-bc12-s1-008,12,2,242,672,0,0.3
Storage-bc12-s1-009,12,2,9,672,0,0.38
Storage-bc12-s1-010,12,1,622,672,0,0.37
Storage-bc12-s1-011,12,1,571,672,0,0.11
Storage-bc12-s1-012,12,2,547,672,0,0.04
Storage-bc12-s1-013,12,2,314,672,0,0.03
Storage-bc12-s1-014,12,1,483,672,0,0.07
Storage-bc12-s1-015,12,1,440,672,0,0.13
Storage-bc12-s1-016,12,1,549,672,0,0.12
Storage-bc12-s1-017,12,2,317,672,0,0.37
Storage-bc12-s1-018,12,1,460,672,0,0.75
Storage-bc12-s1-019,12,1,278,672,0,0.08
Storage-bc12-s1-020,12,1,327,672,0,0.04
Storage-bc12-s1-021,12,2,43,672,0,0.0
Storage-bc12-s1-022,12,1,384,672,0,0.36
Storage-bc12-s1-023,12,2,238,672,0,0.06
Storage-bc12-s1-024,12,1,215,672,0,0.33
Storage-bc12-s1-025,12,2,130,672,0,0.15
Storage-bc12-s1-026,12,2,200,672,0,0.26
Storage-bc12-s1-027,12,2,120,672,0,0.53
Storage-bc12-s1-028,12,2,662,672,0,0.53
Storage-bc12-s1-029,12,2,432,672,0,0.21
Storage-bc12-s1-030,12,2,390,672,0,0.2
Storage-bc12-s1-031,12,1,52,672,0,0.68
Storage-bc12-s1-032,12,1,172,672,0,0.02
Storage-bc12-s1-033,12,1,394,672,0,0.28
Storage-bc12-s1-034,12,2,222,672,0,0.73
Storage-bc12-s1-035,12,1,543,672,0,0.13
Storage-bc12-s1-036,12,2,570,672,0,0.2
Storage-bc12-s1-037,12,1,521,672,0,0.24
Storage-bc12-s1-038,12,2,31,672,0,0.23
Storage-bc12-s1-039,12,1,79,672,0,0.08
Storage-bc12-s1-040,12,1,258,672,0,0.0
Storage-bc12-s1-041,12,1,499,672,0,0.04
Storage-bc12-s1-042,12,2,477,672,0,0.51
Storage-bc12-s1-043,12,1,324,672,0,0.57
Storage-bc12-s1-044,12,2,112,672,0,0.04
Storage-bc12-s1-045,12,1,423,672,0,0.17
Storage-bc12-s1-046,12,2,627,672,0,0.1
Storage-bc12-s1-047,12,1,352,672,0,0.09
Storage-bc12-s1-048,12,1,172,672,0,0.46
Storage-bc12-s1-049,12,2,656,672,0,0.02
Storage-bc12-s1-050,12,1,327,672,0,0.14
Storage-bc12-s1-051,12,1,409,672,0,0.94
Storage-bc12-s1-052,12,1,388,672,0,0.54
Storage-bc12-s1-053,12,2,80,672,0,0.35
Storage-bc12-s1-054,12,1,372,672,0,0.74
Storage-bc12-s1-055,12,2,310,672,0,0.01
Storage-bc12-s1-056,12,1,254,672,0,0.17
Storage-bc12-s1-057,12,2,190,672,0,0.32
Storage-bc12-s1-058,12,1,249,672,0,0.04
Storage-bc12-s1-059,12,1,288,672,0,0.33
Storage-bc12-s1-060,12,2,569,672,0,0.58
Storage-bc12-s1-061,12,2,474,672,0,0.13
Storage-bc12-s1-062,12,1,484,672,0,0.15
Storage-bc12-s1-063,12,1,640,672,0,0.37
Storage-bc12-s1-064,12,1,181,672,0,0.58
Storage-bc12-s1-065,12,2,257,672,0,0.11
Storage-bc12-s1-066,12,2,638,672,0,0.42
Storage-bc12-s1-067,12,2,210,672,0,0.07
Storage-bc12-s1-068,12,2,329,672,0,0.38
Storage-bc12-s1-069,12,2,471,672,0,0.12
Storage-bc12-s1-070,12,1,381,672,0,0.3
Storage-bc12-s1-071,12,2,657,672,0,0.02
Storage-bc12-s1-072,12,1,39,672,0,0.22
Storage-bc12-s1-073,12,2,393,672,0,0.27
Storage-bc12-s1-074,12,2,523,672,0,0.44
Storage-bc12-s1-075,12,1,408,672,0,0.29
Storage-bc12-s1-076,12,1,630,672,0,0.33
Storage-bc12-s1-077,12,2,429,672,0,0.82
Storage-bc12-s1-078,12,2,361,672,0,0.12
Storage-bc12-s1-079,12,1,97,672,0,0.53
Storage-bc12-s1-080,12,2,598,672,0,0.07
Storage-bc12-s1-081,12,1,94,672,0,0.17
Storage-bc12-s1-082,12,1,470,672,0,0.18
Storage-bc12-s1-083,12,1,597,672,0,0.01
Storage-bc12-s1-084,12,1,149,672,0,0.15
Storage-bc12-s1-085,12,2,232,672,0,0.13
Storage-bc12-s1-086,12,1,393,672,0,0.18
Storage-bc12-s1-087,12,2,280,672,0,0.39
Storage-bc12-s1-088,12,1,211,672,0,0.21
Storage-bc12-s1-089,12,1,430,672,0,0.2
Storage-bc12-s1-090,12,1,246,672,0,0.4
Storage-bc12-s1-091,12,2,318,672,0,0.0
Storage-bc12-s1-092,12,1,300,672,0,0.2
Storage-bc12-s1-093,12,1,451,672,0,0.44
Storage-bc12-s1-094,12,1,117,672,0,0.18
Storage-bc12-s1-095,12,2,601,672,0,0.03
Storage-bc12-s1-096,12,1,442,672,0,0.12
Storage-bc12-s1-097,12,2,548,672,0,0.26
Storage-bc12-s1-098,12,2,476,672,0,0.38
Storage-bc12-s1-099,12,1,235,672,0,0.06
