id,bc,f1_type,f1_start,f1_stop,f1_init,f1_final
HeatPump-bc09-s1-051,9,2,367,672,0,0.19
HeatPump-bc09-s1-052,9,1,85,672,0,0.06
HeatPump-bc09-s1-053,9,2,599,672,0,0.05
HeatPump-bc09-s1-054,9,1,172,672,0,0.06
HeatPump-bc09-s1-055,9,1,267,672,0,0.04
HeatPump-bc09-s1-056,9,1,304,672,0,0.03
HeatPump-bc09-s1-057,9,1,140,672,0,0.33
HeatPump-bc09-s1-058,9,2,186,672,0,0.2
HeatPump-bc09-s1-059,9,1,400,672,0,0.12
HeatPump-bc09-s1-060,9,1,471,672,0,0.26
HeatPump-bc09-s1-061,9,2,378,672,0,0.42
HeatPump-bc09-s1-062,9,1,36,672,0,0.25
HeatPump-bc09-s1-063,9,1,511,672,0,0.17
HeatPump-bc09-s1-064,9,1,595,672,0,0.07
HeatPump-bc09-s1-065,9,1,214,672,0,0.12
HeatPump-bc09-s1-066,9,2,480,672,0,0.36
HeatPump-bc09-s1-067,9,2,211,672,0,0.3
HeatPump-bc09-s1-068,9,1,405,672,0,0.09
HeatPump-bc09-s1-069,9,2,319,672,0,0.35
HeatPump-bc09-s1-070,9,1,220,672,0,0.1
HeatPump-bc09-s1-071,9,1,261,672,0,0.29
HeatPump-bc09-s1-072,9,1,448,672,0,0.08
HeatPump-bc09-s1-073,9,2,419,672,0,0.2
HeatPump-bc09-s1-074,9,1,394,672,0,0.21
HeatPump-bc09-s1-075,9,2,376,672,0,0.12
HeatPump-bc09-s1-076,9,1,90,672,0,0.45
HeatPump-bc09-s1-077,9,1,129,672,0,0.5
HeatPump-bc09-s1-078,9,1,148,672,0,0.1
HeatPump-bc09-s1-079,9,2,338,672,0,0.5
HeatPump-bc09-s1-080,9,2,56,672,0,0.15
HeatPump-bc09-s1-081,9,2,449,672,0,0.28
HeatPump-bc09-s1-082,9,2,651,672,0,0.18
HeatPump-bc09-s1-083,9,1,528,672,0,0.01
HeatPump-bc09-s1-084,9,1,363,672,0,0.27
HeatPump-bc09-s1-085,9,2,279,672,0,0.04
HeatPump-bc09-s1-086,9,1,483,672,0,0.28
HeatPump-bc09-s1-087,9,1,595,672,0,0.43
HeatPump-bc09-s1-088,9,1,12,672,0,0.1
HeatPump-bc09-s1-089,9,1,63,672,0,0.14
HeatPump-bc09-s1-090,9,1,511,672,0,0.8
HeatPump-bc09-s1-091,9,2,212,672,0,0.06
HeatPump-bc09-s1-092,9,1,210,672,0,0.06
HeatPump-bc09-s1-093,9,1,391,672,0,0.18
HeatPump-bc09-s1-094,9,1,25,672,0,0.21
HeatPump-bc09-s1-095,9,1,299,672,0,0.32
HeatPump-bc09-s1-096,9,1,595,672,0,0.32
HeatPump-bc09-s1-097,9,1,481,672,0,0.3
HeatPump-bc09-s1-098,9,1,43,672,0,0.04
HeatPump-bc09-s1-099,9,1,82,672,0,0.38
HeatPump-bc10-s0-000,10,0,0,0,0,0.0
HeatPump-bc10-s1-000,10,1,347,672,0,0.1
HeatPump-bc10-s1-001,10,1,98,672,0,0.05
HeatPump-bc10-s1-002,10,1,611,672,0,0.04
HeatPump-bc10-s1-003,10,1,30,672,0,0.07
HeatPump-bc10-s1-004,10,1,444,672,0,0.04
HeatPump-bc10-s1-005,10,2,639,672,0,0.15
HeatPump-bc10-s1-006,10,1,101,672,0,0.15
HeatPump-bc10-s1-007,10,2,234,672,0,0.28
HeatPump-bc10-s1-008,10,1,381,672,0,0.33
HeatPump-bc10-s1-009,10,1,180,672,0,0.09
HeatPump-bc10-s1-010,10,2,548,672,0,0.04
HeatPump-bc10-s1-011,10,1,425,672,0,0.35
HeatPump-bc10-s1-012,10,2,384,672,0,0.19
HeatPump-bc10-s1-013,10,1,420,672,0,0.24
HeatPump-bc10-s1-014,10,1,90,672,0,0.34
HeatPump-bc10-s1-015,10,1,25,672,0,0.45
HeatPump-bc10-s1-016,10,1,206,672,0,0.51
HeatPump-bc10-s1-017,10,2,369,672,0,0.07
HeatPump-bc10-s1-018,10,1,243,672,0,0.38
HeatPump-bc10-s1-019,10,1,418,672,0,0.08
HeatPump-bc10-s1-020,10,2,15,672,0,0.12
HeatPump-bc10-s1-021,10,1,581,672,0,0.1
HeatPump-bc10-s1-022,10,2,297,672,0,0.15
HeatPump-bc10-s1-023,10,2,225,672,0,0.29
HeatPump-bc10-s1-024,10,2,351,672,0,0.27
HeatPump-bc10-s1-025,10,2,308,672,0,0.16
HeatPump-bc10-s1-026,10,1,353,672,0,0.06
HeatPump-bc10-s1-027,10,1,286,672,0,0.36
HeatPump-bc10-s1-028,10,2,211,672,0,0.44
HeatPump-bc10-s1-029,10,2,357,672,0,0.06
HeatPump-bc10-s1-030,10,2,84,672,0,0.01
HeatPump-bc10-s1-031,10,2,491,672,0,0.1
HeatPump-bc10-s1-032,10,1,516,672,0,0.15
HeatPump-bc10-s1-033,10,2,230,672,0,0.32
HeatPump-bc10-s1-034,10,2,61,672,0,0.21
HeatPump-bc10-s1-035,10,1,103,672,0,0.07
HeatPump-bc10-s1-036,10,2,563,672,0,0.19
HeatPump-bc10-s1-037,10,2,462,672,0,0.39
HeatPump-bc10-s1-038,10,2,317,672,0,0.11
HeatPump-bc10-s1-039,10,2,506,672,0,0.36
HeatPump-bc10-s1-040,10,1,466,672,0,0.11
HeatPump-bc10-s1-041,10,2,225,672,0,0.12
HeatPump-bc10-s1-042,10,1,106,672,0,0.24
HeatPump-bc10-s1-043,10,2,313,672,0,0.27
HeatPump-bc10-s1-044,10,1,658,672,0,0.33
HeatPump-bc10-s1-045,10,1,515,672,0,0.19
HeatPump-bc10-s1-046,10,1,117,672,0,0.25
HeatPump-bc10-s1-047,10,2,360,672,0,0.1
HeatPump-bc10-s1-048,10,1,660,672,0,0.01
HeatPump-bc10-s1-049,10,2,84,672,0,0.21
HeatPump-bc10-s1-050,10,2,524,672,0,0.24
HeatPump-bc10-s1-051,10,1,464,672,0,0.06
HeatPump-bc10-s1-052,10,2,30,672,0,0.31
HeatPump-bc10-s1-053,10,1,255,672,0,0.22
HeatPump-bc10-s1-054,10,2,664,672,0,0.18
HeatPump-bc10-s1-055,10,1,231,672,0,0.55
HeatPump-bc10-s1-056,10,2,563,672,0,0.38
HeatPump-bc10-s1-057,10,2,340,672,0,0.05
HeatPump-bc10-s1-058,10,1,172,672,0,0.14
HeatPump-bc10-s1-059,10,2,489,672,0,0.08
HeatPump-bc10-s1-060,10,1,329,672,0,0.15
HeatPump-bc10-s1-061,10,1,95,672,0,0.33
HeatPump-bc10-s1-062,10,1,432,672,0,0.15
HeatPump-bc10-s1-063,10,2,471,672,0,0.16
HeatPump-bc10-s1-064,10,1,32,672,0,0.02
HeatPump-bc10-s1-065,10,2,655,672,0,0.45
HeatPump-bc10-s1-066,10,2,324,672,0,0.4
HeatPump-bc10-s1-067,10,2,182,672,0,0.3
HeatPump-bc10-s1-068,10,1,206,672,0,0.09
HeatPump-bc10-s1-069,10,2,564,672,0,0.08
HeatPump-bc10-s1-070,10,2,91,672,0,0.11
HeatPump-bc10-s1-071,10,2,247,672,0,0.26
HeatPump-bc10-s1-072,10,2,373,672,0,0.31
HeatPump-bc10-s1-073,10,1,321,672,0,0.42
HeatPump-bc10-s1-074,10,1,286,672,0,0.4
HeatPump-bc10-s1-075,10,1,526,672,0,0.25
HeatPump-bc10-s1-076,10,2,626,672,0,0.25
HeatPump-bc10-s1-077,10,2,547,672,0,0.05
HeatPump-bc10-s1-078,10,1,544,672,0,0.44
HeatPump-bc10-s1-079,10,1,563,672,0,0.39
HeatPump-bc10-s1-080,10,2,411,672,0,0.07
HeatPump-bc10-s1-081,10,1,527,672,0,0.22
HeatPump-bc10-s1-082,10,1,671,672,0,0.18
HeatPump-bc10-s1-083,10,1,613,672,0,0.09
HeatPump-bc10-s1-084,10,1,483,672,0,0.05
HeatPump-bc10-s1-085,10,1,328,672,0,0.6
HeatPump-bc10-s1-086,10,1,175,672,0,0.05
HeatPump-bc10-s1-087,10,2,269,672,0,0.3
HeatPump-bc10-s1-088,10,1,284,672,0,0.53
HeatPump-bc10-s1-089,10,2,234,672,0,0.07
HeatPump-bc10-s1-090,10,2,297,672,0,0.26
HeatPump-bc10-s1-091,10,1,135,672,0,0.01
HeatPump-bc10-s1-092,10,1,282,672,0,0.19
HeatPump-bc10-s1-093,10,1,158,672,0,0.23
HeatPump-bc10-s1-094,10,2,521,672,0,0.5
HeatPump-bc10-s1-095,10,1,84,672,0,0.51
HeatPump-bc10-s1-096,10,2,369,672,0,0.18
HeatPump-bc10-s1-097,10,2,643,672,0,0.24
HeatPump-bc10-s1-098,10,1,334,672,0,0.01
HeatPump-bc10-s1-099,10,2,104,672,0,0.02
HeatPump-bc11-s0-000,11,0,0,0,0,0.0
HeatPump-bc11-s1-000,11,1,560,672,0,0.11
HeatPump-bc11-s1-001,11,1,555,672,0,0.29
HeatPump-bc11-s1-002,11,1,12,672,0,0.02
HeatPump-bc11-s1-003,11,1,420,672,0,0.4
HeatPump-bc11-s1-004,11,1,414,672,0,0.12
HeatPump-bc11-s1-005,11,2,239,672,0,0.12
HeatPump-bc11-s1-006,11,2,656,672,0,0.18
HeatPump-bc11-s1-007,11,1,619,672,0,0.26
HeatPump-bc11-s1-008,11,1,181,672,0,0.31
HeatPump-bc11-s1-009,11,1,246,672,0,0.0
HeatPump-bc11-s1-010,11,2,330,672,0,0.17
HeatPump-bc11-s1-011,11,1,613,672,0,0.21
HeatPump-bc11-s1-012,11,2,266,672,0,0.22
HeatPump-bc11-s1-013,11,2,525,672,0,0.33
HeatPump-bc11-s1-014,11,1,39,672,0,0.07
HeatPump-bc11-s1-015,11,1,355,672,0,0.19
HeatPump-bc11-s1-016,11,1,461,672,0,0.16
HeatPump-bc11-s1-017,11,1,357,672,0,0.1
HeatPump-bc11-s1-018,11,2,605,672,0,0.59
HeatPump-bc11-s1-019,11,2,365,672,0,0.15
HeatPump-bc11-s1-020,11,1,594,672,0,0.09
HeatPump-bc11-s1-021,11,2,95,672,0,0.04
HeatPump-bc11-s1-022,11,2,137,672,0,0.21
HeatPump-bc11-s1-023,11,2,71,672,0,0.02
HeatPump-bc11-s1-024,11,1,576,672,0,0.07
HeatPump-bc11-s1-025,11,2,389,672,0,0.3
HeatPump-bc11-s1-026,11,1,619,672,0,0.47
HeatPump-bc11-s1-027,11,1,263,672,0,0.07
HeatPump-bc11-s1-028,11,1,256,672,0,0.44
HeatPump-bc11-s1-029,11,2,398,672,0,0.51
HeatPump-bc11-s1-030,11,2,256,672,0,0.15
HeatPump-bc11-s1-031,11,1,129,672,0,0.71
HeatPump-bc11-s1-032,11,1,602,672,0,0.03
HeatPump-bc11-s1-033,11,2,67,672,0,0.23
HeatPump-bc11-s1-034,11,1,21,672,0,0.17
HeatPump-bc11-s1-035,11,2,215,672,0,0.17
HeatPump-bc11-s1-036,11,2,584,672,0,0.11
HeatPump-bc11-s1-037,11,2,245,672,0,0.33
HeatPump-bc11-s1-038,11,1,447,672,0,0.15
HeatPump-bc11-s1-039,11,1,389,672,0,0.08
HeatPump-bc11-s1-040,11,2,629,672,0,0.32
HeatPump-bc11-s1-041,11,2,126,672,0,0.07
HeatPump-bc11-s1-042,11,1,0,672,0,0.54
HeatPump-bc11-s1-043,11,2,550,672,0,0.08
HeatPump-bc11-s1-044,11,1,242,672,0,0.38
HeatPump-bc11-s1-045,11,2,34,672,0,0.01
HeatPump-bc11-s1-046,11,1,240,672,0,0.31
HeatPump-bc11-s1-047,11,1,48,672,0,0.45
HeatPump-bc11-s1-048,11,1,334,672,0,0.29
HeatPump-bc11-s1-049,11,2,551,672,0,0.12
HeatPump-bc11-s1-050,11,1,568,672,0,0.13
HeatPump-bc11-s1-051,11,2,425,672,0,0.16
HeatPump-bc11-s1-052,11,1,225,672,0,0.48
HeatPump-bc11-s1-053,11,2,120,672,0,0.19
HeatPump-bc11-s1-054,11,1,81,672,0,0.16
HeatPump-bc11-s1-055,11,1,577,672,0,0.14
HeatPump-bc11-s1-056,11,2,533,672,0,0.16
HeatPump-bc11-s1-057,11,2,371,672,0,0.06
HeatPump-bc11-s1-058,11,1,56,672,0,0.04
HeatPump-bc11-s1-059,11,2,125,672,0,0.1
HeatPump-bc11-s1-060,11,1,432,672,0,0.14
HeatPump-bc11-s1-061,11,2,294,672,0,0.25
HeatPump-bc11-s1-062,11,2,261,672,0,0.22
HeatPump-bc11-s1-063,11,1,501,672,0,0.04
HeatPump-bc11-s1-064,11,1,192,672,0,0.22
HeatPump-bc11-s1-065,11,2,546,672,0,0.48
HeatPump-bc11-s1-066,11,1,542,672,0,0.43
HeatPump-bc11-s1-067,11,1,583,672,0,0.09
HeatPump-bc11-s1-068,11,1,544,672,0,0.39
HeatPump-bc11-s1-069,11,2,139,672,0,0.01
HeatPump-bc11-s1-070,11,1,230,672,0,0.1
HeatPump-bc11-s1-071,11,2,207,672,0,0.04
HeatPump-bc11-s1-072,11,1,649,672,0,0.01
HeatPump-bc11-s1-073,11,2,260,672,0,0.37
HeatPump-bc11-s1-074,11,2,378,672,0,0.21
HeatPump-bc11-s1-075,11,1,182,672,0,0.12
HeatPump-bc11-s1-076,11,1,111,672,0,0.32
HeatPump-bc11-s1-077,11,1,643,672,0,0.51
HeatPump-bc11-s1-078,11,1,306,672,0,0.32
HeatPump-bc11-s1-079,11,1,390,672,0,0.15
HeatPump-bc11-s1-080,11,2,196,672,0,0.24
HeatPump-bc11-s1-081,11,2,486,672,0,0.02
HeatPump-bc11-s1-082,11,2,90,672,0,0.02
HeatPump-bc11-s1-083,11,1,11,672,0,0.12
HeatPump-bc11-s1-084,11,2,625,672,0,0.32
HeatPump-bc11-s1-085,11,2,189,672,0,0.08
HeatPump-bc11-s1-086,11,1,476,672,0,0.03
HeatPump-bc11-s1-087,11,1,307,672,0,0.18
HeatPump-bc11-s1-088,11,2,230,672,0,0.2
HeatPump-bc11-s1-089,11,1,530,672,0,0.1
HeatPump-bc11-s1-090,11,1,435,672,0,0.02
HeatPump-bc11-s1-091,11,1,235,672,0,0.25
HeatPump-bc11-s1-092,11,1,465,672,0,0.28
HeatPump-bc11-s1-093,11,2,287,672,0,0.07
HeatPump-bc11-s1-094,11,1,351,672,0,0.14
HeatPump-bc11-s1-095,11,2,438,672,0,0.06
HeatPump-bc11-s1-096,11,1,403,672,0,0.36
HeatPump-bc11-s1-097,11,1,574,672,0,0.56
HeatPump-bc11-s1-098,11,1,497,672,0,0.51
HeatPump-bc11-s1-099,11,1,393,672,0,0.28
HeatPump-bc12-s0-000,12,0,0,0,0,0.0
HeatPump-bc12-s1-000,12,2,196,672,0,0.15
HeatPump-bc12-s1-001,12,1,271,672,0,0.15
HeatPump-bc12-s1-002,12,2,163,672,0,0.77
HeatPump-bc12-s1-003,12,2,365,672,0,0.25
HeatPump-bc12-s1-004,12,1,66,672,0,0.31
HeatPump-bc12-s1-005,12,2,284,672,0,0.23
HeatPump-bc12-s1-006,12,1,422,672,0,0.41
HeatPump-bc12-s1-007,12,1,147,672,0,0.54
HeatPump-bc12-s1-008,12,1,355,672,0,0.15
HeatPump-bc12-s1-009,12,1,235,672,0,0.6
HeatPump-bc12-s1-010,12,1,213,672,0,0.21
HeatPump-bc12-s1-011,12,1,485,672,0,0.1
HeatPump-bc12-s1-012,12,2,344,672,0,0.69
HeatPump-bc12-s1-013,12,2,102,672,0,0.23
HeatPump-bc12-s1-014,12,2,475,672,0,0.1
HeatPump-bc12-s1-015,12,2,580,672,0,0.14
HeatPump-bc12-s1-016,12,1,513,672,0,0.06
HeatPump-bc12-s1-017,12,1,271,672,0,0.06
HeatPump-bc12-s1-018,12,2,430,672,0,0.45
HeatPump-bc12-s1-019,12,1,305,672,0,0.25
HeatPump-bc12-s1-020,12,2,664,672,0,0.03
HeatPump-bc12-s1-021,12,2,312,672,0,0.07
HeatPump-bc12-s1-022,12,1,136,672,0,0.52
HeatPump-bc12-s1-023,12,1,420,672,0,0.23
HeatPump-bc12-s1-024,12,2,52,672,0,0.48
HeatPump-bc12-s1-025,12,1,439,672,0,0.24
HeatPump-bc12-s1-026,12,2,221,672,0,0.0
HeatPump-bc12-s1-027,12,2,531,672,0,0.33
HeatPump-bc12-s1-028,12,1,559,672,0,0.63
HeatPump-bc12-s1-029,12,2,448,672,0,0.08
HeatPump-bc12-s1-030,12,1,110,672,0,0.03
HeatPump-bc12-s1-031,12,2,226,672,0,0.13
HeatPump-bc12-s1-032,12,2,119,672,0,0.08
HeatPump-bc12-s1-033,12,1,609,672,0,0.56
HeatPump-bc12-s1-034,12,1,75,672,0,0.02
HeatPump-bc12-s1-035,12,2,313,672,0,0.12
HeatPump-bc12-s1-036,12,1,614,672,0,0.24
HeatPump-bc12-s1-037,12,1,28,672,0,0.23
HeatPump-bc12-s1-038,12,1,147,672,0,0.31
HeatPump-bc12-s1-039,12,2,582,672,0,0.3
HeatPump-bc12-s1-040,12,1,496,672,0,0.12
HeatPump-bc12-s1-041,12,2,298,672,0,0.3
HeatPump-bc12-s1-042,12,1,62,672,0,0.44
HeatPump-bc12-s1-043,12,1,399,672,0,0.13
HeatPump-bc12-s1-044,12,1,179,672,0,0.84
HeatPump-bc12-s1-045,12,2,276,672,0,0.09
HeatPump-bc12-s1-046,12,2,366,672,0,0.68
HeatPump-bc12-s1-047,12,1,91,672,0,0.15
HeatPump-bc12-s1-048,12,2,211,672,0,0.2
HeatPump-bc12-s1-049,12,2,320,672,0,0.14
HeatPump-bc12-s1-050,12,2,564,672,0,0.55
HeatPump-bc12-s1-051,12,2,125,672,0,0.71
HeatPump-bc12-s1-052,12,2,446,672,0,0.64
HeatPump-bc12-s1-053,12,1,124,672,0,0.34
HeatPump-bc12-s1-054,12,2,67,672,0,0.46
HeatPump-bc12-s1-055,12,1,646,672,0,0.15
HeatPump-bc12-s1-056,12,1,56,672,0,0.06
HeatPump-bc12-s1-057,12,1,493,672,0,0.24
HeatPump-bc12-s1-058,12,2,448,672,0,0.04
HeatPump-bc12-s1-059,12,2,119,672,0,0.62
HeatPump-bc12-s1-060,12,2,108,672,0,0.53
HeatPump-bc12-s1-061,12,2,657,672,0,0.27
HeatPump-bc12-s1-062,12,2,297,672,0,0.05
HeatPump-bc12-s1-063,12,1,521,672,0,0.04
HeatPump-bc12-s1-064,12,2,586,672,0,0.62
HeatPump-bc12-s1-065,12,1,427,672,0,0.18
HeatPump-bc12-s1-066,12,2,571,672,0,0.14
HeatPump-bc12-s1-067,12,2,412,672,0,0.3
HeatPump-bc12-s1-068,12,1,25,672,0,0.23
HeatPump-bc12-s1-069,12,1,560,672,0,0.21
HeatPump-bc12-s1-070,12,1,390,672,0,0.13
HeatPump-bc12-s1-071,12,1,462,672,0,0.18
HeatPump-bc12-s1-072,12,2,71,672,0,0.45
HeatPump-bc12-s1-073,12,1,432,672,0,0.18
HeatPump-bc12-s1-074,12,1,221,672,0,0.22
HeatPump-bc12-s1-075,12,2,245,672,0,0.32
HeatPump-bc12-s1-076,12,2,319,672,0,0.59
HeatPump-bc12-s1-077,12,2,132,672,0,0.3
HeatPump-bc12-s1-078,12,2,57,672,0,0.35
HeatPump-bc12-s1-079,12,2,560,672,0,0.59
HeatPump-bc12-s1-080,12,2,249,672,0,0.11
HeatPump-bc12-s1-081,12,1,216,672,0,0.4
HeatPump-bc12-s1-082,12,2,247,672,0,0.2
HeatPump-bc12-s1-083,12,2,130,672,0,0.48
HeatPump-bc12-s1-084,12,1,426,672,0,0.4
HeatPump-bc12-s1-085,12,1,305,672,0,0.17
HeatPump-bc12-s1-086,12,1,220,672,0,0.07
HeatPump-bc12-s1-087,12,2,37,672,0,0.34
HeatPump-bc12-s1-088,12,1,598,672,0,0.14
HeatPump-bc12-s1-089,12,1,254,672,0,0.43
HeatPump-bc12-s1-090,12,2,618,672,0,0.07
HeatPump-bc12-s1-091,12,1,65,672,0,0.27
HeatPump-bc12-s1-092,12,2,525,672,0,0.46
HeatPump-bc12-s1-093,12,2,258,672,0,0.09
HeatPump-bc12-s1-094,12,1,595,672,0,0.39
HeatPump-bc12-s1-095,12,2,558,672,0,0.82
HeatPump-bc12-s1-096,12,1,400,672,0,0.41
HeatPump-bc12-s1-097,12,2,96,672,0,0.01
HeatPump-bc12-s1-098,12,2,163,672,0,0.22
HeatPump-bc12-s1-099,12,1,651,672,0,0.33
